time/fps,train/actor_loss,rollout/ep_rew_mean,train/n_updates,rollout/ep_len_mean,time/episodes,time/total_timesteps,train/critic_loss,train/learning_rate,time/time_elapsed,eval/mean_reward,eval/mean_ep_length
63,,-39.38928754,,100.0,4160,416000,,,6568,,
63,49.63652420043945,-39.36025330999999,416299,100.0,4164,416400,0.07085452228784561,0.001,6571,,
,50.401790618896484,,416399,,,416500,0.09068554639816284,0.001,,-41.51041954,100.0
63,50.293434143066406,-39.38441129,416699,100.0,4168,416800,0.09223871678113937,0.001,6578,,
,50.33314514160156,,416899,,,417000,0.057949841022491455,0.001,,-41.96570058,100.0
63,50.250614166259766,-39.328673370000004,417099,100.0,4172,417200,0.08744027465581894,0.001,6585,,
,49.92408752441406,,417399,,,417500,0.10426947474479675,0.001,,-41.51110502,100.0
63,50.0975227355957,-39.23004106,417499,100.0,4176,417600,0.08006518334150314,0.001,6592,,
,49.680484771728516,,417899,,,418000,0.13428688049316406,0.001,,-40.865632000000005,100.0
63,,-39.19326332,,100.0,4180,418000,,,6600,,
63,50.271270751953125,-39.26368776999999,418299,100.0,4184,418400,0.101795494556427,0.001,6603,,
,49.605308532714844,,418399,,,418500,0.088481605052948,0.001,,-40.50972933999999,100.0
63,50.360145568847656,-39.36344881,418699,100.0,4188,418800,0.06362155079841614,0.001,6610,,
,50.036773681640625,,418899,,,419000,0.10299023985862732,0.001,,-42.758019059999995,100.0
63,49.448875427246094,-39.47432603,419099,100.0,4192,419200,0.08455701172351837,0.001,6617,,
,49.54737091064453,,419399,,,419500,0.0957006961107254,0.001,,-43.87034006,100.0
63,50.536407470703125,-39.70619706,419499,100.0,4196,419600,0.05828055739402771,0.001,6624,,
,49.814762115478516,,419899,,,420000,0.07091312110424042,0.001,,-42.59695962,100.0
63,,-39.68487495,,100.0,4200,420000,,,6632,,
63,49.59524154663086,-39.70233491,420299,100.0,4204,420400,0.08172817528247833,0.001,6634,,
,49.61785888671875,,420399,,,420500,0.06967346370220184,0.001,,-43.72978858,100.0
63,49.594520568847656,-39.79551791,420699,100.0,4208,420800,0.07710155844688416,0.001,6642,,
,49.71848678588867,,420899,,,421000,0.07114103436470032,0.001,,-43.33125098000001,100.0
63,50.00107955932617,-39.90074338,421099,100.0,4212,421200,0.06922788918018341,0.001,6649,,
,49.918121337890625,,421399,,,421500,0.07852989435195923,0.001,,-42.60399616000001,100.0
63,50.11155700683594,-40.185690609999995,421499,100.0,4216,421600,0.08269045501947403,0.001,6656,,
,49.8166618347168,,421899,,,422000,0.12204600125551224,0.001,,-42.88518888000001,100.0
63,,-39.96620892,,100.0,4220,422000,,,6663,,
63,50.09337615966797,-40.21941722,422299,100.0,4224,422400,0.07349633425474167,0.001,6666,,
,49.5484619140625,,422399,,,422500,0.10416734218597412,0.001,,-41.163973559999995,100.0
63,49.762359619140625,-40.12275243,422699,100.0,4228,422800,0.10478000342845917,0.001,6673,,
,50.7467041015625,,422899,,,423000,0.1450536698102951,0.001,,-40.22183352,100.0
63,49.99720764160156,-40.30881975,423099,100.0,4232,423200,0.09230804443359375,0.001,6681,,
,50.587158203125,,423399,,,423500,0.10324810445308685,0.001,,-40.22250304000001,100.0
63,50.331783294677734,-40.328592189999995,423499,100.0,4236,423600,0.08583013713359833,0.001,6688,,
,49.964866638183594,,423899,,,424000,0.07668101042509079,0.001,,-38.19865972,100.0
63,,-40.31173827999999,,100.0,4240,424000,,,6695,,
63,50.047088623046875,-40.32089001,424299,100.0,4244,424400,0.10655827820301056,0.001,6698,,
,50.403526306152344,,424399,,,424500,0.15526168048381805,0.001,,-39.40734228,100.0
63,50.23881530761719,-40.27474658999999,424699,100.0,4248,424800,0.11007888615131378,0.001,6705,,
,50.362709045410156,,424899,,,425000,0.09441301226615906,0.001,,-39.098308339999996,100.0
63,49.66938781738281,-40.214726000000006,425099,100.0,4252,425200,0.07538247853517532,0.001,6712,,
,49.51837158203125,,425399,,,425500,0.08850826323032379,0.001,,-38.83145115999999,100.0
63,49.915733337402344,-40.1482079,425499,100.0,4256,425600,0.09843262284994125,0.001,6719,,
,49.52641296386719,,425899,,,426000,0.10546355694532394,0.001,,-38.33060404,100.0
63,,-40.20993236,,100.0,4260,426000,,,6726,,
63,49.71562957763672,-40.23796207,426299,100.0,4264,426400,0.09983335435390472,0.001,6729,,
,50.359703063964844,,426399,,,426500,0.11364009976387024,0.001,,-42.09849069999999,100.0
63,49.696189880371094,-40.20882119,426699,100.0,4268,426800,0.136630117893219,0.001,6736,,
,49.99246597290039,,426899,,,427000,0.1151563823223114,0.001,,-42.13068844,100.0
63,49.683937072753906,-40.210406000000006,427099,100.0,4272,427200,0.08847419172525406,0.001,6744,,
,49.72886276245117,,427399,,,427500,0.12011381983757019,0.001,,-41.619433740000005,100.0
63,50.36479187011719,-40.33803097,427499,100.0,4276,427600,0.12380969524383545,0.001,6751,,
,49.931697845458984,,427899,,,428000,0.12104412913322449,0.001,,-44.23063222,100.0
63,,-40.006125989999994,,100.0,4280,428000,,,6758,,
63,49.859474182128906,-39.78580345,428299,100.0,4284,428400,0.12228173017501831,0.001,6761,,
,50.66548538208008,,428399,,,428500,0.17066335678100586,0.001,,-40.45038068,100.0
63,49.8309326171875,-39.49801903,428699,100.0,4288,428800,0.09359295666217804,0.001,6768,,
,49.99470138549805,,428899,,,429000,0.08596812933683395,0.001,,-40.08534434,100.0
63,50.11518859863281,-39.288530730000005,429099,100.0,4292,429200,0.113937146961689,0.001,6775,,
,50.194095611572266,,429399,,,429500,0.11412976682186127,0.001,,-41.442551220000006,100.0
63,50.03655242919922,-39.27333808,429499,100.0,4296,429600,0.1315411925315857,0.001,6782,,
,50.124000549316406,,429899,,,430000,0.09484808146953583,0.001,,-43.978407780000005,100.0
63,,-39.19698751,,100.0,4300,430000,,,6789,,
63,50.26197052001953,-39.15697736,430299,100.0,4304,430400,0.11073122918605804,0.001,6792,,
,49.7764892578125,,430399,,,430500,0.11517836153507233,0.001,,-41.871856539999996,100.0
63,50.29706954956055,-39.45467544,430699,100.0,4308,430800,0.2271321415901184,0.001,6799,,
,50.24390411376953,,430899,,,431000,0.08959141373634338,0.001,,-39.485905079999995,100.0
63,50.35467529296875,-39.50694317,431099,100.0,4312,431200,0.10291799157857895,0.001,6806,,
,50.12997817993164,,431399,,,431500,0.10182654857635498,0.001,,-40.58498024,100.0
63,50.784244537353516,-39.35452218,431499,100.0,4316,431600,0.10894159972667694,0.001,6813,,
,50.303672790527344,,431899,,,432000,0.0834965929389,0.001,,-38.544695659999995,100.0
63,,-39.10779051,,100.0,4320,432000,,,6820,,
63,50.01641082763672,-38.82257050000001,432299,100.0,4324,432400,0.08784136176109314,0.001,6823,,
,49.65026092529297,,432399,,,432500,0.07707667350769043,0.001,,-39.35172846,100.0
63,49.96739196777344,-38.672321669999995,432699,100.0,4328,432800,0.0797143206000328,0.001,6831,,
,50.102752685546875,,432899,,,433000,0.12155276536941528,0.001,,-40.065016619999994,100.0
63,49.76015090942383,-38.49983028,433099,100.0,4332,433200,0.09267926961183548,0.001,6838,,
,49.81056594848633,,433399,,,433500,0.08215738832950592,0.001,,-39.97322234,100.0
63,50.27367401123047,-38.55922014,433499,100.0,4336,433600,0.06785213947296143,0.001,6845,,
,50.28190994262695,,433899,,,434000,0.10752710700035095,0.001,,-39.55296568,100.0
63,,-38.796694529999996,,100.0,4340,434000,,,6852,,
63,49.865142822265625,-38.886963429999994,434299,100.0,4344,434400,0.0829070582985878,0.001,6855,,
,50.01155090332031,,434399,,,434500,0.08260632306337357,0.001,,-38.963398979999994,100.0
63,50.69399642944336,-38.86106014,434699,100.0,4348,434800,0.07048149406909943,0.001,6862,,
,49.87225341796875,,434899,,,435000,0.08104512095451355,0.001,,-39.1221403,100.0
63,49.848670959472656,-38.85672979,435099,100.0,4352,435200,0.06475654244422913,0.001,6869,,
,49.99067687988281,,435399,,,435500,0.06548511981964111,0.001,,-38.1692973,100.0
63,49.988800048828125,-38.76356672,435499,100.0,4356,435600,0.08218491822481155,0.001,6877,,
,49.63755416870117,,435899,,,436000,0.07156215608119965,0.001,,-38.0363511,100.0
63,,-38.61859285,,100.0,4360,436000,,,6884,,
63,49.97187423706055,-38.385527769999996,436299,100.0,4364,436400,0.09057686477899551,0.001,6887,,
,49.846500396728516,,436399,,,436500,0.06775540858507156,0.001,,-40.64053502,100.0
63,50.33165740966797,-38.397949919999995,436699,100.0,4368,436800,0.1095551922917366,0.001,6894,,
,50.463623046875,,436899,,,437000,0.06860896944999695,0.001,,-38.094356760000004,100.0
63,50.09539794921875,-38.23091931999999,437099,100.0,4372,437200,0.07388731092214584,0.001,6901,,
,49.75021743774414,,437399,,,437500,0.09376846253871918,0.001,,-39.18596624,100.0
63,49.9056510925293,-38.32360748,437499,100.0,4376,437600,0.07258813083171844,0.001,6909,,
,49.98124694824219,,437899,,,438000,0.06748241186141968,0.001,,-40.02024994,100.0
63,,-38.41851064,,100.0,4380,438000,,,6916,,
63,50.319366455078125,-38.281772690000004,438299,100.0,4384,438400,0.07888096570968628,0.001,6919,,
,49.697532653808594,,438399,,,438500,0.07876725494861603,0.001,,-39.82895916,100.0
63,50.357582092285156,-38.36602859,438699,100.0,4388,438800,0.057723429054021835,0.001,6926,,
,49.82407760620117,,438899,,,439000,0.06359663605690002,0.001,,-42.62404508,100.0
63,49.549102783203125,-38.54652569,439099,100.0,4392,439200,0.056934867054224014,0.001,6933,,
,49.61668014526367,,439399,,,439500,0.06173169985413551,0.001,,-43.115027500000004,100.0
63,50.502891540527344,-38.47844243,439499,100.0,4396,439600,0.06032747030258179,0.001,6940,,
,50.44525146484375,,439899,,,440000,0.07381431013345718,0.001,,-44.978218059999996,100.0
63,,-38.30526396,,100.0,4400,440000,,,6947,,
63,50.06894302368164,-38.247151040000006,440299,100.0,4404,440400,0.07873007655143738,0.001,6950,,
,50.63606262207031,,440399,,,440500,0.0797848105430603,0.001,,-41.7850184,100.0
63,50.34431838989258,-37.90777706,440699,100.0,4408,440800,0.09412715584039688,0.001,6957,,
,50.14281463623047,,440899,,,441000,0.08164598792791367,0.001,,-41.78723134,100.0
63,50.39036560058594,-37.722330029999995,441099,100.0,4412,441200,0.061904311180114746,0.001,6965,,
,50.02431106567383,,441399,,,441500,0.06539493799209595,0.001,,-44.87653428000001,100.0
63,50.319358825683594,-37.3162206,441499,100.0,4416,441600,0.06961517035961151,0.001,6972,,
,50.43294143676758,,441899,,,442000,0.049540936946868896,0.001,,-46.43124916000001,100.0
63,,-37.53826686000001,,100.0,4420,442000,,,6979,,
63,50.42402267456055,-37.54105621,442299,100.0,4424,442400,0.0728062242269516,0.001,6982,,
,50.35685348510742,,442399,,,442500,0.05443401262164116,0.001,,-46.30024432000001,100.0
63,50.091651916503906,-37.676734,442699,100.0,4428,442800,0.0631130263209343,0.001,6989,,
,50.57514572143555,,442899,,,443000,0.0902751088142395,0.001,,-48.2230207,100.0
63,49.84913635253906,-37.75419657,443099,100.0,4432,443200,0.09062503278255463,0.001,6996,,
,50.0908203125,,443399,,,443500,0.08924393355846405,0.001,,-43.95365468,100.0
63,49.36597442626953,-37.473788649999996,443499,100.0,4436,443600,0.07366292923688889,0.001,7003,,
,50.215476989746094,,443899,,,444000,0.1637648046016693,0.001,,-44.8092508,100.0
63,,-37.149617830000004,,100.0,4440,444000,,,7010,,
63,50.51067352294922,-37.02607647,444299,100.0,4444,444400,0.08824969083070755,0.001,7013,,
,50.0158805847168,,444399,,,444500,0.06104215607047081,0.001,,-44.491348099999996,100.0
63,50.4510498046875,-37.48446492,444699,100.0,4448,444800,0.08910471200942993,0.001,7020,,
,49.831634521484375,,444899,,,445000,0.1050843745470047,0.001,,-44.04877278,100.0
63,50.37126159667969,-37.66475158000001,445099,100.0,4452,445200,0.07004930078983307,0.001,7028,,
,50.17271423339844,,445399,,,445500,0.06409740447998047,0.001,,-42.07521098,100.0
63,50.790313720703125,-37.737312589999995,445499,100.0,4456,445600,0.07788634300231934,0.001,7035,,
,50.62513732910156,,445899,,,446000,0.06078387796878815,0.001,,-40.993820299999996,100.0
63,,-37.91345698999999,,100.0,4460,446000,,,7042,,
63,50.273685455322266,-38.2119127,446299,100.0,4464,446400,0.09056222438812256,0.001,7045,,
,50.02024459838867,,446399,,,446500,0.06249137967824936,0.001,,-43.11722436,100.0
63,50.10475540161133,-38.25799603,446699,100.0,4468,446800,0.11213579773902893,0.001,7052,,
,50.29340362548828,,446899,,,447000,0.089912049472332,0.001,,-45.2430476,100.0
63,50.435890197753906,-38.545784420000004,447099,100.0,4472,447200,0.06931880116462708,0.001,7059,,
,50.65861511230469,,447399,,,447500,0.09660547971725464,0.001,,-42.4152226,100.0
63,50.11860656738281,-38.38489036,447499,100.0,4476,447600,0.0910714864730835,0.001,7066,,
,50.70200729370117,,447899,,,448000,0.11057551205158234,0.001,,-43.507422180000006,100.0
63,,-38.59790202999999,,100.0,4480,448000,,,7074,,
63,49.92620086669922,-38.82758345,448299,100.0,4484,448400,0.0851481556892395,0.001,7077,,
,50.34191131591797,,448399,,,448500,0.06776605546474457,0.001,,-41.4797009,100.0
63,50.28800964355469,-39.229593380000004,448699,100.0,4488,448800,0.08937916159629822,0.001,7084,,
,50.48985290527344,,448899,,,449000,0.09988957643508911,0.001,,-42.64595036,100.0
63,50.34438705444336,-39.31691895,449099,100.0,4492,449200,0.08183655887842178,0.001,7091,,
,50.57484436035156,,449399,,,449500,0.07453933358192444,0.001,,-40.85178464,100.0
63,51.369998931884766,-39.3379177,449499,100.0,4496,449600,0.0911477655172348,0.001,7098,,
,50.578941345214844,,449899,,,450000,0.09941133856773376,0.001,,-41.902791820000004,100.0
63,,-39.64080481,,100.0,4500,450000,,,7106,,
63,50.369117736816406,-39.72235933,450299,100.0,4504,450400,0.10257808119058609,0.001,7109,,
,51.03533935546875,,450399,,,450500,0.10478247702121735,0.001,,-42.25907236,100.0
63,50.654151916503906,-39.70760916,450699,100.0,4508,450800,0.09715162217617035,0.001,7116,,
,51.1668701171875,,450899,,,451000,0.08759337663650513,0.001,,-43.27325776000001,100.0
63,50.69034957885742,-40.15781482,451099,100.0,4512,451200,0.09303554892539978,0.001,7123,,
,50.478431701660156,,451399,,,451500,0.12296773493289948,0.001,,-42.26054482000001,100.0
63,50.3604621887207,-40.33749199,451499,100.0,4516,451600,0.12150894105434418,0.001,7130,,
,50.77125549316406,,451899,,,452000,0.1032683402299881,0.001,,-41.492395939999994,100.0
63,,-40.49401217,,100.0,4520,452000,,,7137,,
63,50.492225646972656,-40.39582086,452299,100.0,4524,452400,0.10732324421405792,0.001,7140,,
,51.44324493408203,,452399,,,452500,0.16118422150611877,0.001,,-41.34321518000001,100.0
63,50.51518249511719,-40.3001804,452699,100.0,4528,452800,0.09791872650384903,0.001,7147,,
,50.79167938232422,,452899,,,453000,0.1012449637055397,0.001,,-41.63562052,100.0
63,50.7330322265625,-40.346646719999995,453099,100.0,4532,453200,0.14111843705177307,0.001,7154,,
,50.86557388305664,,453399,,,453500,0.15386973321437836,0.001,,-43.65854246000001,100.0
63,51.10167694091797,-40.72803273,453499,100.0,4536,453600,0.10900577902793884,0.001,7161,,
,51.49468231201172,,453899,,,454000,0.1337604522705078,0.001,,-41.90954450000001,100.0
63,,-40.90502137,,100.0,4540,454000,,,7169,,
63,51.475364685058594,-40.98405686,454299,100.0,4544,454400,0.0974692553281784,0.001,7172,,
,51.50385284423828,,454399,,,454500,0.13540007174015045,0.001,,-44.687976479999996,100.0
63,51.991302490234375,-40.74728837,454699,100.0,4548,454800,0.16501396894454956,0.001,7179,,
,51.561302185058594,,454899,,,455000,0.16082298755645752,0.001,,-46.25481788,100.0
63,51.46558380126953,-40.907517260000006,455099,100.0,4552,455200,0.14829066395759583,0.001,7186,,
,51.596073150634766,,455399,,,455500,0.1485050618648529,0.001,,-43.377434900000004,100.0
63,52.176025390625,-41.03191409,455499,100.0,4556,455600,0.15970230102539062,0.001,7193,,
,52.28791427612305,,455899,,,456000,0.1903456151485443,0.001,,-46.7854574,100.0
63,,-40.98556030999999,,100.0,4560,456000,,,7200,,
63,51.83624267578125,-41.145176039999996,456299,100.0,4564,456400,0.2551366984844208,0.001,7203,,
,52.3536262512207,,456399,,,456500,0.21712283790111542,0.001,,-48.43144578000001,100.0
63,52.376197814941406,-41.70248426999999,456699,100.0,4568,456800,0.25290727615356445,0.001,7210,,
,52.5510139465332,,456899,,,457000,0.2589953541755676,0.001,,-52.96246042,100.0
63,52.202003479003906,-42.11405807,457099,100.0,4572,457200,0.2461644560098648,0.001,7218,,
,52.091827392578125,,457399,,,457500,0.22134679555892944,0.001,,-59.64058234,100.0
63,52.482887268066406,-43.331357359999984,457499,100.0,4576,457600,0.2537621855735779,0.001,7225,,
,52.38636016845703,,457899,,,458000,0.23923534154891968,0.001,,-56.74796455999999,100.0
63,,-44.004924880000004,,100.0,4580,458000,,,7232,,
63,52.73653030395508,-44.83193385999999,458299,100.0,4584,458400,0.27167850732803345,0.001,7235,,
,52.75401306152344,,458399,,,458500,0.4065033197402954,0.001,,-50.14221533999999,100.0
63,52.59436798095703,-44.617722889999996,458699,100.0,4588,458800,0.30279314517974854,0.001,7242,,
,52.744140625,,458899,,,459000,0.3218050003051758,0.001,,-51.51554852000001,100.0
63,52.311370849609375,-44.837257170000015,459099,100.0,4592,459200,0.3331944942474365,0.001,7249,,
,53.08753204345703,,459399,,,459500,0.36806321144104004,0.001,,-49.467317820000005,100.0
63,53.11410140991211,-45.25181361999999,459499,100.0,4596,459600,0.40256062150001526,0.001,7257,,
,52.542327880859375,,459899,,,460000,0.4441089630126953,0.001,,-61.39619825999999,100.0
63,,-45.580085819999994,,100.0,4600,460000,,,7264,,
63,52.58345413208008,-46.13838801,460299,100.0,4604,460400,0.35658472776412964,0.001,7267,,
,52.7152099609375,,460399,,,460500,0.2630622088909149,0.001,,-51.53602398,100.0
63,52.81572723388672,-46.55583174,460699,100.0,4608,460800,0.5928809642791748,0.001,7274,,
,53.08058166503906,,460899,,,461000,0.2210720181465149,0.001,,-51.15212214,100.0
63,53.360633850097656,-46.57278986,461099,100.0,4612,461200,0.44145268201828003,0.001,7281,,
,52.80961608886719,,461399,,,461500,0.36544710397720337,0.001,,-52.26994865999999,100.0
63,52.896400451660156,-46.72722327,461499,100.0,4616,461600,0.21440240740776062,0.001,7288,,
,53.142295837402344,,461899,,,462000,0.19345951080322266,0.001,,-51.91448517999999,100.0
63,,-46.886638590000004,,100.0,4620,462000,,,7295,,
63,52.929141998291016,-47.54837656999999,462299,100.0,4624,462400,0.2505301535129547,0.001,7298,,
,52.74064254760742,,462399,,,462500,0.2346113622188568,0.001,,-46.65540846,100.0
63,53.19458770751953,-47.60418578000001,462699,100.0,4628,462800,0.19140854477882385,0.001,7305,,
,52.061614990234375,,462899,,,463000,0.20630240440368652,0.001,,-49.87737266,100.0
63,53.11886978149414,-47.77828318000001,463099,100.0,4632,463200,0.1780419647693634,0.001,7312,,
,52.88364791870117,,463399,,,463500,0.231222003698349,0.001,,-50.32869304,100.0
63,52.6639518737793,-47.719876510000006,463499,100.0,4636,463600,0.17788083851337433,0.001,7320,,
,53.23979187011719,,463899,,,464000,0.14028483629226685,0.001,,-48.827805319999996,100.0
63,,-48.34450470000001,,100.0,4640,464000,,,7327,,
63,52.95949935913086,-48.697575109999995,464299,100.0,4644,464400,0.16750183701515198,0.001,7330,,
,52.10323715209961,,464399,,,464500,0.13714012503623962,0.001,,-47.75922669999999,100.0
63,52.338951110839844,-48.97548751,464699,100.0,4648,464800,0.15344491600990295,0.001,7337,,
,52.61127471923828,,464899,,,465000,0.16490846872329712,0.001,,-52.68614136,100.0
63,52.41886901855469,-49.00767341000002,465099,100.0,4652,465200,0.1509961634874344,0.001,7344,,
,52.654075622558594,,465399,,,465500,0.11620863527059555,0.001,,-45.186530219999995,100.0
63,52.285179138183594,-49.40013035,465499,100.0,4656,465600,0.1251363605260849,0.001,7351,,
,52.71759033203125,,465899,,,466000,0.150172621011734,0.001,,-44.83048170000001,100.0
63,,-49.53944889,,100.0,4660,466000,,,7358,,
63,52.585243225097656,-49.21014020999999,466299,100.0,4664,466400,0.13679799437522888,0.001,7361,,
,52.84109878540039,,466399,,,466500,0.1235886663198471,0.001,,-44.0975605,100.0
63,52.62489700317383,-48.799984009999996,466699,100.0,4668,466800,0.12859538197517395,0.001,7369,,
,52.39623260498047,,466899,,,467000,0.14361359179019928,0.001,,-45.48256424,100.0
63,51.672115325927734,-48.561541479999995,467099,100.0,4672,467200,0.1702660322189331,0.001,7376,,
,52.62981414794922,,467399,,,467500,0.12437281012535095,0.001,,-44.05340088,100.0
63,52.358299255371094,-47.48069984,467499,100.0,4676,467600,0.12913283705711365,0.001,7383,,
,52.91050720214844,,467899,,,468000,0.17903046309947968,0.001,,-43.5796303,100.0
63,,-46.86428718000001,,100.0,4680,468000,,,7390,,
63,53.064483642578125,-46.22304784,468299,100.0,4684,468400,0.13165250420570374,0.001,7393,,
,52.84638214111328,,468399,,,468500,0.10309648513793945,0.001,,-44.28508568,100.0
63,52.77837371826172,-46.31489267999999,468699,100.0,4688,468800,0.13055993616580963,0.001,7400,,
,53.097633361816406,,468899,,,469000,0.10145668685436249,0.001,,-45.289593939999996,100.0
63,52.77354431152344,-46.40494044000001,469099,100.0,4692,469200,0.1393352746963501,0.001,7407,,
,52.1407470703125,,469399,,,469500,0.10852190107107162,0.001,,-48.4448724,100.0
63,53.01338577270508,-46.581145750000005,469499,100.0,4696,469600,0.11942542344331741,0.001,7415,,
,52.73225021362305,,469899,,,470000,0.0943567156791687,0.001,,-47.51813667999999,100.0
63,,-46.25183733000001,,100.0,4700,470000,,,7422,,
63,53.31428146362305,-46.187024660000006,470299,100.0,4704,470400,0.13179552555084229,0.001,7425,,
,53.38792419433594,,470399,,,470500,0.12147638946771622,0.001,,-53.33524091999999,100.0
63,53.227867126464844,-46.26819961000001,470699,100.0,4708,470800,0.11817829310894012,0.001,7432,,
,53.70417022705078,,470899,,,471000,0.11394664645195007,0.001,,-48.047412300000005,100.0
63,52.990203857421875,-46.07576537,471099,100.0,4712,471200,0.14274781942367554,0.001,7439,,
,53.379051208496094,,471399,,,471500,0.18662342429161072,0.001,,-45.98242961999999,100.0
63,52.679954528808594,-46.28299667,471499,100.0,4716,471600,0.16025781631469727,0.001,7446,,
,53.05402374267578,,471899,,,472000,0.1370643675327301,0.001,,-47.534724799999985,100.0
63,,-46.22077441000001,,100.0,4720,472000,,,7453,,
63,53.32432174682617,-46.320861119999996,472299,100.0,4724,472400,0.10388240963220596,0.001,7456,,
,53.13543701171875,,472399,,,472500,0.14430484175682068,0.001,,-48.804628599999994,100.0
63,53.25516891479492,-46.560282869999995,472699,100.0,4728,472800,0.1045689582824707,0.001,7463,,
,53.349056243896484,,472899,,,473000,0.10209861397743225,0.001,,-53.670018980000016,100.0
63,52.486351013183594,-46.57027834,473099,100.0,4732,473200,0.11690246313810349,0.001,7470,,
,53.038726806640625,,473399,,,473500,0.09776867926120758,0.001,,-60.57536988,100.0
63,52.98741912841797,-47.052658890000004,473499,100.0,4736,473600,0.10910020768642426,0.001,7478,,
,52.937294006347656,,473899,,,474000,0.1430787444114685,0.001,,-49.61101978000001,100.0
63,,-47.15558451,,100.0,4740,474000,,,7485,,
63,53.110939025878906,-47.11156198999999,474299,100.0,4744,474400,0.1345185935497284,0.001,7488,,
,53.31267547607422,,474399,,,474500,0.10013721138238907,0.001,,-46.523357080000004,100.0
63,53.034324645996094,-47.20633312999999,474699,100.0,4748,474800,0.0749998465180397,0.001,7495,,
,52.84815979003906,,474899,,,475000,0.09014163911342621,0.001,,-45.2717271,100.0
63,53.562034606933594,-47.09474582,475099,100.0,4752,475200,0.1105937510728836,0.001,7502,,
,53.203208923339844,,475399,,,475500,0.09552167356014252,0.001,,-45.66374166,100.0
63,52.92250442504883,-46.6644656,475499,100.0,4756,475600,0.10553587973117828,0.001,7509,,
,52.85405349731445,,475899,,,476000,0.09843695163726807,0.001,,-47.35187766,100.0
63,,-46.59348510999999,,100.0,4760,476000,,,7516,,
63,52.65803527832031,-46.66584632000001,476299,100.0,4764,476400,0.10262605547904968,0.001,7519,,
,53.16710662841797,,476399,,,476500,0.14428330957889557,0.001,,-44.50660926,100.0
63,52.742679595947266,-46.84025941,476699,100.0,4768,476800,0.10850384086370468,0.001,7526,,
,53.830902099609375,,476899,,,477000,0.09130732715129852,0.001,,-44.49262566,100.0
63,53.36240005493164,-46.33602454999999,477099,100.0,4772,477200,0.12409419566392899,0.001,7534,,
,52.49927520751953,,477399,,,477500,0.09022651612758636,0.001,,-47.590158280000004,100.0
63,53.145992279052734,-46.49660393999999,477499,100.0,4776,477600,0.08300574123859406,0.001,7541,,
,53.64373016357422,,477899,,,478000,0.08894101530313492,0.001,,-48.037342200000005,100.0
63,,-46.6591546,,100.0,4780,478000,,,7548,,
63,53.05757141113281,-46.58547906,478299,100.0,4784,478400,0.06399670243263245,0.001,7551,,
,53.23338317871094,,478399,,,478500,0.06957463920116425,0.001,,-45.82863518,100.0
63,53.32283020019531,-46.473823519999996,478699,100.0,4788,478800,0.08626169711351395,0.001,7558,,
,52.83656692504883,,478899,,,479000,0.12262051552534103,0.001,,-44.11242892,100.0
63,53.7275505065918,-46.042078710000006,479099,100.0,4792,479200,0.08319360017776489,0.001,7565,,
,53.14268493652344,,479399,,,479500,0.09394560754299164,0.001,,-46.016392859999996,100.0
63,52.44471740722656,-45.52901800000001,479499,100.0,4796,479600,0.0860467255115509,0.001,7572,,
,52.987709045410156,,479899,,,480000,0.1045965850353241,0.001,,-44.4872878,100.0
63,,-45.41335977999999,,100.0,4800,480000,,,7579,,
63,53.30704879760742,-45.08858998999999,480299,100.0,4804,480400,0.08042782545089722,0.001,7582,,
,53.31601333618164,,480399,,,480500,0.11953912675380707,0.001,,-46.03831498,100.0
63,53.37086486816406,-44.785422399999995,480699,100.0,4808,480800,0.10627090930938721,0.001,7589,,
,52.97498321533203,,480899,,,481000,0.07021688669919968,0.001,,-45.47225646,100.0
63,53.67378234863281,-44.79543557,481099,100.0,4812,481200,0.08774206042289734,0.001,7597,,
,52.86299133300781,,481399,,,481500,0.07656998932361603,0.001,,-46.7501273,100.0
63,53.07105255126953,-44.60224764,481499,100.0,4816,481600,0.07104060053825378,0.001,7604,,
,53.3039665222168,,481899,,,482000,0.07232888042926788,0.001,,-42.987703720000006,100.0
63,,-44.726812530000004,,100.0,4820,482000,,,7611,,
63,52.613128662109375,-44.238962279999996,482299,100.0,4824,482400,0.09182998538017273,0.001,7614,,
,52.84332275390625,,482399,,,482500,0.07467955350875854,0.001,,-41.7750026,100.0
63,53.0252685546875,-43.837026329999986,482699,100.0,4828,482800,0.07870489358901978,0.001,7621,,
,52.76930236816406,,482899,,,483000,0.10335511714220047,0.001,,-41.86075414,100.0
63,52.65299987792969,-43.731872300000006,483099,100.0,4832,483200,0.0761682465672493,0.001,7628,,
,52.65204620361328,,483399,,,483500,0.11176633089780807,0.001,,-42.6471674,100.0
63,52.89524841308594,-43.28906158999999,483499,100.0,4836,483600,0.10835343599319458,0.001,7635,,
,53.381141662597656,,483899,,,484000,0.08839407563209534,0.001,,-42.89121048,100.0
63,,-42.584656419999995,,100.0,4840,484000,,,7642,,
63,52.90315246582031,-42.489656690000004,484299,100.0,4844,484400,0.1421751081943512,0.001,7645,,
,53.33481216430664,,484399,,,484500,0.08419671654701233,0.001,,-41.18602376,100.0
63,53.15284729003906,-42.30573617,484699,100.0,4848,484800,0.09624113142490387,0.001,7652,,
,52.84345245361328,,484899,,,485000,0.07894374430179596,0.001,,-40.36866500000001,100.0
63,52.88789749145508,-42.2645479,485099,100.0,4852,485200,0.08111724257469177,0.001,7660,,
